MPIFFT_Gflops	MPIFFT_N	MPIFFT_maxErr	MPIFFT_Procs	MPIFFT_time4	MPIFFT_time5	MPIFFT_time6	MPIFFT_time0	MPIFFT_time1	MPIFFT_time2	MPIFFT_time3
18.2675	268435456	2.3666e-15	128	0.16499	0.656813	4.05312e-06	9.53674e-07	0.620597	0.0685489	0.505087
17.8831	268435456	2.3666e-15	128	0.230949	0.631718	5.96046e-06	5.96046e-06	0.606999	0.126446	0.442528
18.4874	268435456	2.3666e-15	128	0.19691	0.64415	5.00679e-06	2.86102e-06	0.58967	0.073524	0.497856
18.2922	268435456	2.3666e-15	128	0.26391	0.576196	5.00679e-06	5.00679e-06	0.591899	0.103911	0.474298
18.1743	268435456	2.3666e-15	128	0.135011	0.734638	6.19888e-06	1.90735e-06	0.617562	0.054841	0.517689
18.7299	268435456	2.3666e-15	128	0.155854	0.664159	2.14577e-06	4.05312e-06	0.600146	0.10695	0.465973
17.3312	268435456	2.3666e-15	128	0.279846	0.643744	5.00679e-06	5.00679e-06	0.6095	0.119229	0.465277
17.9919	268435456	2.3666e-15	128	0.238673	0.62351	8.10623e-06	2.14577e-06	0.596131	0.124659	0.460776
18.4225	268435456	2.3666e-15	128	0.165563	0.67271	9.53674e-07	9.53674e-07	0.61238	0.110845	0.465572
18.0936	268435456	2.3666e-15	128	0.284864	0.57747	3.8147e-06	9.53674e-07	0.587482	0.135223	0.439419
18.114	268435456	2.3666e-15	128	0.213843	0.631803	5.00679e-06	1.19209e-06	0.611429	0.0950038	0.479746
18.5238	268435456	2.3666e-15	128	0.200142	0.60646	6.19888e-06	9.53674e-07	0.604443	0.120605	0.458765
18.1185	268435456	2.3666e-15	128	0.190076	0.654706	9.05991e-06	9.53674e-07	0.624986	0.0840192	0.488372
19.0584	268435456	2.3666e-15	128	0.188654	0.578533	2.86102e-06	9.53674e-07	0.590225	0.0802979	0.48882
18.5817	268435456	2.3666e-15	128	0.174719	0.630708	4.05312e-06	3.8147e-06	0.6046	0.0659759	0.509149
18.2797	268435456	2.3666e-15	128	0.172595	0.646355	1.90735e-06	9.53674e-07	0.613633	0.085314	0.49189
18.2209	268435456	2.3666e-15	128	0.337541	0.506129	5.96046e-06	1.19209e-06	0.59646	0.121779	0.445599
18.4491	268435456	2.3666e-15	128	0.232784	0.579248	2.86102e-06	3.8147e-06	0.597684	0.115106	0.462257
18.4634	268435456	2.3666e-15	128	0.192683	0.642502	9.53674e-07	1.19209e-06	0.599826	0.122636	0.450145
18.7752	268435456	2.3666e-15	128	0.159232	0.658882	2.14577e-06	1.19209e-06	0.595031	0.0691278	0.503959
18.6074	268435456	2.3666e-15	128	0.162697	0.647204	2.14577e-06	3.09944e-06	0.616407	0.099895	0.478972
18.1661	268435456	2.3666e-15	128	0.245968	0.617401	5.00679e-06	9.53674e-07	0.613377	0.118783	0.453407
18.1622	268435456	2.3666e-15	128	0.288367	0.553831	5.00679e-06	3.09944e-06	0.591702	0.120403	0.459146
18.2751	268435456	2.3666e-15	128	0.176526	0.651781	2.86102e-06	9.53674e-07	0.612084	0.086035	0.487127
18.1226	268435456	2.3666e-15	128	0.205089	0.626077	5.96046e-06	9.53674e-07	0.614512	0.103209	0.474841
18.3137	268435456	2.3666e-15	128	0.146358	0.680646	9.53674e-07	9.53674e-07	0.613777	0.0542521	0.524699
18.0439	268435456	2.3666e-15	128	0.322603	0.520286	1.90735e-06	9.53674e-07	0.593505	0.129451	0.44762
17.1193	268435456	2.3666e-15	128	0.292236	0.636373	8.10623e-06	2.86102e-06	0.617715	0.124691	0.467787
17.7153	268435456	2.3666e-15	128	0.239768	0.64082	3.8147e-06	0	0.606814	0.124482	0.458141
17.9775	268435456	2.3666e-15	128	0.256892	0.598398	5.00679e-06	2.14577e-06	0.603097	0.119863	0.456932
18.471	268435456	2.3666e-15	128	0.187026	0.655362	5.96046e-06	2.86102e-06	0.603128	0.118313	0.451218
18.388	268435456	2.3666e-15	128	0.232587	0.594816	2.86102e-06	9.53674e-07	0.595027	0.125729	0.448177
18.1607	268435456	2.3666e-15	128	0.239571	0.614789	2.14577e-06	0	0.5983	0.126057	0.444823
17.8393	268435456	2.3666e-15	128	0.301419	0.585466	5.96046e-06	9.53674e-07	0.596829	0.134534	0.441073
18.0913	268435456	2.3666e-15	128	0.162672	0.686243	1.90735e-06	9.53674e-07	0.615672	0.07359	0.50511
18.3158	268435456	2.3666e-15	128	0.271128	0.580364	0	2.14577e-06	0.603964	0.118377	0.459809
18.1812	268435456	2.3666e-15	128	0.228584	0.608766	4.05312e-06	9.53674e-07	0.602426	0.112818	0.459385
18.3274	268435456	2.3666e-15	128	0.236172	0.596565	5.00679e-06	3.09944e-06	0.598785	0.105689	0.477124
18.4222	268435456	2.3666e-15	128	0.175142	0.641783	3.09944e-06	9.53674e-07	0.606365	0.067601	0.512612
18.2303	268435456	2.3666e-15	128	0.164363	0.687382	3.09944e-06	9.53674e-07	0.592887	0.108275	0.470836
17.7124	268435456	2.3666e-15	128	0.29836	0.596236	3.8147e-06	2.86102e-06	0.593822	0.130614	0.443347
17.6549	268435456	2.3666e-15	128	0.365678	0.580869	1.19209e-06	1.90735e-06	0.589	0.138235	0.437085
